CC(=O)C(=NNc1ccc(F)cc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,8.09
CC(=O)C(=NNc1cccc([N+](=O)[O-])c1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,7.15
CC(=O)C(=NNc1ccccc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,8.37
CC(=O)C(N=Nc1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)OC(C)(C)C,7.7
CC(=O)C(N=Nc1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)c1ccccc1,6.7
CC(=O)C(N=Nc1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(C)=O,6.91
CC(=O)C(NNc1ccc(S(N)(=O)=O)cc1)Sc1nc2ccccc2c(=O)[nH]1,9.14
CC(=O)C1(c2ccccc2)CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,9.22
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=C(C#N)C#N)S1,8.38
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)S1,9.25
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=C(C#N)C(=O)c2ccccc2)S1,9.04
CC(=O)C1=NN(c2ccccc2)C(=C(C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)S1,8.1
CC(=O)CC(=O)Nc1c(C#N)c(-c2ccc(Br)cc2)cn1-c1ccc(S(N)(=O)=O)cc1,8.28
CC(=O)CC(=O)Nc1ccc(S(N)(=O)=O)cc1,7.4
CC(=O)CN1C(=O)C=C(C)OS1(=O)=O,5.66
CC(=O)CN1C(=O)c2ccccc2S1(=O)=O,7.38
CC(=O)Cc1nc2c3c(-c4ccc(Br)cc4)cn(-c4ccc(S(N)(=O)=O)cc4)c3ncn2n1,6.91
CC(=O)Cn1c(C)cc2c(-n3nc(C(=O)Nc4nnc(S(N)(=O)=O)s4)c(C(=O)c4ccccc4)c3-c3ccccc3)cccc21,6.68
CC(=O)N1C(=O)C(=Nn2cnc3c(c(-c4ccc(Br)cc4)cn3-c3ccc(S(N)(=O)=O)cc3)c2=N)c2ccccc21,8.25
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,9.52
